gene	List1	List10	List11	List2	List3	List4	List5	List6	List7	List8	List9	maic_score	contributors
noise4171	0.0	1.2199582461798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199582461798328	CATEGORY10: List10
noise14439	0.0	1.219958226179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219958226179833	CATEGORY10: List10
noise1862	0.0	1.2199582161798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199582161798328	CATEGORY10: List10
noise1538	0.0	1.2199582061798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199582061798329	CATEGORY10: List10
noise11288	0.0	1.219958196179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219958196179833	CATEGORY10: List10
noise5809	0.0	1.219958186179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219958186179833	CATEGORY10: List10
noise10684	0.0	1.2199581761798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199581761798328	CATEGORY10: List10
noise17995	0.0	1.2199581661798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199581661798329	CATEGORY10: List10
noise13103	0.0	1.2199581361798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199581361798328	CATEGORY10: List10
noise13902	0.0	1.219958126179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219958126179833	CATEGORY10: List10
noise5848	0.0	1.219958116179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219958116179833	CATEGORY10: List10
noise9414	0.0	1.2199581061798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199581061798328	CATEGORY10: List10
entity736	0.0	1.2199580961798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199580961798329	CATEGORY10: List10
noise2996	0.0	1.219958086179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219958086179833	CATEGORY10: List10
noise8045	0.0	1.219958076179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219958076179833	CATEGORY10: List10
noise8561	0.0	1.2199580661798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199580661798328	CATEGORY10: List10
noise17572	0.0	1.219958046179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219958046179833	CATEGORY10: List10
noise18638	0.0	1.2199580361798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199580361798328	CATEGORY10: List10
noise12619	0.0	1.2199580261798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199580261798328	CATEGORY10: List10
noise10046	0.0	1.219958016179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219958016179833	CATEGORY10: List10
noise4223	0.0	1.2199579961798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199579961798328	CATEGORY10: List10
noise8734	0.0	1.2199579861798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199579861798329	CATEGORY10: List10
noise574	0.0	1.2199579561798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199579561798328	CATEGORY10: List10
noise10902	0.0	1.2199579461798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199579461798329	CATEGORY10: List10
noise291	0.0	1.219957936179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957936179833	CATEGORY10: List10
noise17505	0.0	1.2199579261798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199579261798328	CATEGORY10: List10
noise2486	0.0	1.2199579161798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199579161798328	CATEGORY10: List10
noise511	0.0	1.219957906179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957906179833	CATEGORY10: List10
noise5659	0.0	1.219957896179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957896179833	CATEGORY10: List10
noise8510	0.0	1.2199578861798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199578861798328	CATEGORY10: List10
noise3224	0.0	1.2199578761798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199578761798329	CATEGORY10: List10
noise9687	0.0	1.219957866179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957866179833	CATEGORY10: List10
noise9833	0.0	1.219957856179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957856179833	CATEGORY10: List10
noise1271	0.0	1.2199578461798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199578461798328	CATEGORY10: List10
noise11849	0.0	1.2199578361798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199578361798329	CATEGORY10: List10
noise2145	0.0	1.2199578061798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199578061798328	CATEGORY10: List10
noise9567	0.0	1.219957796179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957796179833	CATEGORY10: List10
noise9113	0.0	1.219957786179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957786179833	CATEGORY10: List10
noise9672	0.0	1.2199577761798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199577761798328	CATEGORY10: List10
entity706	0.0	1.219957756179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957756179833	CATEGORY10: List10
noise10281	0.0	1.219957746179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957746179833	CATEGORY10: List10
noise15178	0.0	1.2199577361798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199577361798328	CATEGORY10: List10
noise14353	0.0	1.219957726179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957726179833	CATEGORY10: List10
noise14455	0.0	1.219957716179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957716179833	CATEGORY10: List10
noise17082	0.0	1.2199577061798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199577061798328	CATEGORY10: List10
noise4401	0.0	1.2199576961798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199576961798329	CATEGORY10: List10
noise4166	0.0	1.219957686179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957686179833	CATEGORY10: List10
noise11995	0.0	1.219957676179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957676179833	CATEGORY10: List10
noise7903	0.0	1.219957636179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957636179833	CATEGORY10: List10
noise5456	0.0	1.2199576261798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199576261798328	CATEGORY10: List10
noise14544	0.0	1.219957616179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957616179833	CATEGORY10: List10
noise14069	0.0	1.219957606179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957606179833	CATEGORY10: List10
noise4341	0.0	1.2199575861798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199575861798329	CATEGORY10: List10
noise16782	0.0	1.219957576179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957576179833	CATEGORY10: List10
noise7697	0.0	1.219957566179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957566179833	CATEGORY10: List10
noise2962	0.0	1.2199575561798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199575561798328	CATEGORY10: List10
noise9417	0.0	1.219957536179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957536179833	CATEGORY10: List10
noise12992	0.0	1.219957526179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957526179833	CATEGORY10: List10
noise6628	0.0	1.2199575161798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199575161798328	CATEGORY10: List10
noise15500	0.0	1.219957506179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957506179833	CATEGORY10: List10
noise10867	0.0	1.219957496179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957496179833	CATEGORY10: List10
noise12799	0.0	1.2199574861798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199574861798328	CATEGORY10: List10
entity332	0.0	1.2199574761798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199574761798329	CATEGORY10: List10
noise8886	0.0	1.219957456179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957456179833	CATEGORY10: List10
noise13715	0.0	1.2199574361798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199574361798329	CATEGORY10: List10
noise12490	0.0	1.219957426179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957426179833	CATEGORY10: List10
noise9879	0.0	1.2199574161798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199574161798328	CATEGORY10: List10
noise2261	0.0	1.2199574061798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199574061798328	CATEGORY10: List10
noise13141	0.0	1.219957396179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957396179833	CATEGORY10: List10
noise9197	0.0	1.219957386179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957386179833	CATEGORY10: List10
noise6726	0.0	1.2199573761798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199573761798328	CATEGORY10: List10
noise3749	0.0	1.2199573661798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199573661798329	CATEGORY10: List10
noise12712	0.0	1.219957356179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957356179833	CATEGORY10: List10
noise12390	0.0	1.2199573261798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199573261798329	CATEGORY10: List10
noise12020	0.0	1.219957316179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957316179833	CATEGORY10: List10
noise4462	0.0	1.2199573061798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199573061798328	CATEGORY10: List10
noise960	0.0	1.2199572961798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199572961798328	CATEGORY10: List10
noise12801	0.0	1.219957276179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957276179833	CATEGORY10: List10
noise16954	0.0	1.2199572661798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199572661798328	CATEGORY10: List10
noise12895	0.0	1.2199572561798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199572561798329	CATEGORY10: List10
noise10696	0.0	1.219957246179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957246179833	CATEGORY10: List10
noise4307	0.0	1.2199572261798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199572261798328	CATEGORY10: List10
noise14766	0.0	1.2199572161798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199572161798329	CATEGORY10: List10
noise6415	0.0	1.219957206179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957206179833	CATEGORY10: List10
noise1694	0.0	1.2199571961798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199571961798328	CATEGORY10: List10
entity112	0.0	1.2199571861798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199571861798328	CATEGORY10: List10
noise3039	0.0	1.219957176179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957176179833	CATEGORY10: List10
noise433	0.0	1.2199571561798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199571561798328	CATEGORY10: List10
noise14041	0.0	1.2199571461798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199571461798329	CATEGORY10: List10
noise4438	0.0	1.219957136179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957136179833	CATEGORY10: List10
noise17914	0.0	1.219957126179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957126179833	CATEGORY10: List10
noise7315	0.0	1.219957096179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957096179833	CATEGORY10: List10
noise9543	0.0	1.2199570861798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199570861798328	CATEGORY10: List10
noise13291	0.0	1.2199570761798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199570761798328	CATEGORY10: List10
noise8612	0.0	1.219957066179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957066179833	CATEGORY10: List10
noise13047	0.0	1.2199570361798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199570361798329	CATEGORY10: List10
noise14371	0.0	1.219957016179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219957016179833	CATEGORY10: List10
noise16169	0.0	1.2199570061798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199570061798328	CATEGORY10: List10
noise912	0.0	1.2199569961798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199569961798329	CATEGORY10: List10
noise6623	0.0	1.219956986179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956986179833	CATEGORY10: List10
noise9816	0.0	1.2199569761798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199569761798328	CATEGORY10: List10
noise17673	0.0	1.2199569661798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199569661798328	CATEGORY10: List10
noise1579	0.0	1.219956956179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956956179833	CATEGORY10: List10
noise641	0.0	1.219956946179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956946179833	CATEGORY10: List10
noise18540	0.0	1.2199569361798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199569361798328	CATEGORY10: List10
noise10364	0.0	1.2199569261798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199569261798329	CATEGORY10: List10
noise9259	0.0	1.219956916179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956916179833	CATEGORY10: List10
noise10856	0.0	1.219956906179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956906179833	CATEGORY10: List10
noise3027	0.0	1.2199568961798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199568961798328	CATEGORY10: List10
noise8361	0.0	1.2199568861798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199568861798329	CATEGORY10: List10
noise9711	0.0	1.2199568661798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199568661798328	CATEGORY10: List10
noise5727	0.0	1.2199568561798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199568561798328	CATEGORY10: List10
noise16419	0.0	1.219956846179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956846179833	CATEGORY10: List10
noise5352	0.0	1.219956836179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956836179833	CATEGORY10: List10
noise2218	0.0	1.2199568261798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199568261798328	CATEGORY10: List10
noise4586	0.0	1.2199568161798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199568161798329	CATEGORY10: List10
noise12975	0.0	1.219956806179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956806179833	CATEGORY10: List10
noise7898	0.0	1.219956796179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956796179833	CATEGORY10: List10
noise8080	0.0	1.2199567861798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199567861798328	CATEGORY10: List10
noise4781	0.0	1.219956776179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956776179833	CATEGORY10: List10
entity991	0.0	1.219956766179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956766179833	CATEGORY10: List10
noise13544	0.0	1.2199567561798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199567561798328	CATEGORY10: List10
noise3253	0.0	1.2199567461798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199567461798329	CATEGORY10: List10
noise7521	0.0	1.219956726179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956726179833	CATEGORY10: List10
noise10973	0.0	1.2199567161798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199567161798328	CATEGORY10: List10
noise2164	0.0	1.219956696179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956696179833	CATEGORY10: List10
noise5921	0.0	1.2199566761798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199566761798328	CATEGORY10: List10
noise10889	0.0	1.219956666179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956666179833	CATEGORY10: List10
noise4182	0.0	1.2199566461798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199566461798328	CATEGORY10: List10
noise4661	0.0	1.2199566361798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199566361798329	CATEGORY10: List10
noise787	0.0	1.219956626179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956626179833	CATEGORY10: List10
noise12673	0.0	1.219956616179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956616179833	CATEGORY10: List10
noise817	0.0	1.2199565661798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199565661798328	CATEGORY10: List10
noise13320	0.0	1.219956556179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956556179833	CATEGORY10: List10
noise13870	0.0	1.2199565261798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199565261798329	CATEGORY10: List10
noise2463	0.0	1.219956516179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956516179833	CATEGORY10: List10
noise18310	0.0	1.219956506179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956506179833	CATEGORY10: List10
noise5048	0.0	1.2199564861798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199564861798329	CATEGORY10: List10
noise15219	0.0	1.219956476179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956476179833	CATEGORY10: List10
noise15202	0.0	1.2199564561798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199564561798328	CATEGORY10: List10
entity588	0.0	1.219956446179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956446179833	CATEGORY10: List10
noise16385	0.0	1.219956436179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956436179833	CATEGORY10: List10
noise13193	0.0	1.2199564261798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199564261798328	CATEGORY10: List10
noise5782	0.0	1.2199564161798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199564161798329	CATEGORY10: List10
noise12775	0.0	1.219956406179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956406179833	CATEGORY10: List10
noise17191	0.0	1.219956396179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956396179833	CATEGORY10: List10
noise15662	0.0	1.2199563861798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199563861798328	CATEGORY10: List10
noise732	0.0	1.2199563761798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199563761798329	CATEGORY10: List10
noise11825	0.0	1.2199563561798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199563561798328	CATEGORY10: List10
entity344	0.0	1.2199563461798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199563461798328	CATEGORY10: List10
noise16259	0.0	1.219956336179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956336179833	CATEGORY10: List10
noise165	0.0	1.219956326179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956326179833	CATEGORY10: List10
noise6610	0.0	1.2199563161798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199563161798328	CATEGORY10: List10
noise13048	0.0	1.2199563061798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199563061798329	CATEGORY10: List10
noise17971	0.0	1.2199562661798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199562661798329	CATEGORY10: List10
noise17295	0.0	1.2199562461798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199562461798328	CATEGORY10: List10
noise17323	0.0	1.2199562361798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199562361798328	CATEGORY10: List10
noise951	0.0	1.219956226179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956226179833	CATEGORY10: List10
noise7710	0.0	1.219956216179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956216179833	CATEGORY10: List10
noise14790	0.0	1.2199562061798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199562061798328	CATEGORY10: List10
noise15862	0.0	1.2199561961798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199561961798329	CATEGORY10: List10
noise14224	0.0	1.219956186179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956186179833	CATEGORY10: List10
noise4122	0.0	1.219956176179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956176179833	CATEGORY10: List10
noise9884	0.0	1.2199561661798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199561661798328	CATEGORY10: List10
noise16944	0.0	1.2199561561798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199561561798329	CATEGORY10: List10
noise16656	0.0	1.2199561361798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199561361798328	CATEGORY10: List10
noise8011	0.0	1.2199561261798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199561261798328	CATEGORY10: List10
noise15972	0.0	1.219956116179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956116179833	CATEGORY10: List10
noise948	0.0	1.219956106179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956106179833	CATEGORY10: List10
noise3907	0.0	1.2199560961798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199560961798328	CATEGORY10: List10
noise83	0.0	1.2199560861798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199560861798329	CATEGORY10: List10
noise9254	0.0	1.219956076179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956076179833	CATEGORY10: List10
noise13577	0.0	1.219956066179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956066179833	CATEGORY10: List10
noise15758	0.0	1.2199560561798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199560561798328	CATEGORY10: List10
noise11916	0.0	1.2199560461798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199560461798329	CATEGORY10: List10
noise15109	0.0	1.219956036179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956036179833	CATEGORY10: List10
noise4927	0.0	1.2199560261798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199560261798328	CATEGORY10: List10
noise6935	0.0	1.2199560161798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199560161798328	CATEGORY10: List10
entity129	0.0	1.219956006179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219956006179833	CATEGORY10: List10
noise741	0.0	1.219955996179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219955996179833	CATEGORY10: List10
noise3919	0.0	1.2199559861798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199559861798328	CATEGORY10: List10
noise2895	0.0	1.2199559761798329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199559761798329	CATEGORY10: List10
noise8999	0.0	1.219955966179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219955966179833	CATEGORY10: List10
noise18391	0.0	1.219955956179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219955956179833	CATEGORY10: List10
noise4539	0.0	1.2199559461798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199559461798328	CATEGORY10: List10
noise4891	0.0	1.219955926179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219955926179833	CATEGORY10: List10
noise9143	0.0	1.2199559161798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199559161798328	CATEGORY10: List10
noise10173	0.0	1.2199559061798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199559061798328	CATEGORY10: List10
noise2344	0.0	1.219955896179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219955896179833	CATEGORY10: List10
noise17781	0.0	1.219955886179833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219955886179833	CATEGORY10: List10
noise9719	0.0	1.2199558761798328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2199558761798328	CATEGORY10: List10
