gene	List1	List10	List2	List3	List4	List5	List6	List7	List8	List9	maic_score	contributors
noise16470	0.0	0.0	0.0	0.0	1.1469442695931211	0.0	0.0	0.0	0.0	0.0	1.1469442695931211	CATEGORY4: List4
noise18239	0.0	0.0	0.0	0.0	1.1469422029241465	0.0	0.0	0.0	0.0	0.0	1.1469422029241465	CATEGORY4: List4
noise4021	0.0	0.0	0.0	0.0	1.146940136255172	0.0	0.0	0.0	0.0	0.0	1.146940136255172	CATEGORY4: List4
noise2784	0.0	0.0	0.0	0.0	1.1469380695861975	0.0	0.0	0.0	0.0	0.0	1.1469380695861975	CATEGORY4: List4
noise13790	0.0	0.0	0.0	0.0	1.146936002917223	0.0	0.0	0.0	0.0	0.0	1.146936002917223	CATEGORY4: List4
noise2634	0.0	0.0	0.0	0.0	1.1469339362482487	0.0	0.0	0.0	0.0	0.0	1.1469339362482487	CATEGORY4: List4
noise5080	0.0	0.0	0.0	0.0	1.146931869579274	0.0	0.0	0.0	0.0	0.0	1.146931869579274	CATEGORY4: List4
noise2004	0.0	0.0	0.0	0.0	1.1469298029102997	0.0	0.0	0.0	0.0	0.0	1.1469298029102997	CATEGORY4: List4
noise11007	0.0	0.0	0.0	0.0	1.1469256695723506	0.0	0.0	0.0	0.0	0.0	1.1469256695723506	CATEGORY4: List4
noise15519	0.0	0.0	0.0	0.0	1.1469236029033762	0.0	0.0	0.0	0.0	0.0	1.1469236029033762	CATEGORY4: List4
noise432	0.0	0.0	0.0	0.0	1.1469215362344016	0.0	0.0	0.0	0.0	0.0	1.1469215362344016	CATEGORY4: List4
noise13507	0.0	0.0	0.0	0.0	1.1469194695654272	0.0	0.0	0.0	0.0	0.0	1.1469194695654272	CATEGORY4: List4
noise1842	0.0	0.0	0.0	0.0	1.1469174028964526	0.0	0.0	0.0	0.0	0.0	1.1469174028964526	CATEGORY4: List4
noise467	0.0	0.0	0.0	0.0	1.1469153362274782	0.0	0.0	0.0	0.0	0.0	1.1469153362274782	CATEGORY4: List4
noise7588	0.0	0.0	0.0	0.0	1.1469132695585038	0.0	0.0	0.0	0.0	0.0	1.1469132695585038	CATEGORY4: List4
noise8036	0.0	0.0	0.0	0.0	1.1469112028895292	0.0	0.0	0.0	0.0	0.0	1.1469112028895292	CATEGORY4: List4
noise17200	0.0	0.0	0.0	0.0	1.1469070695515802	0.0	0.0	0.0	0.0	0.0	1.1469070695515802	CATEGORY4: List4
noise13472	0.0	0.0	0.0	0.0	1.1469050028826058	0.0	0.0	0.0	0.0	0.0	1.1469050028826058	CATEGORY4: List4
noise6091	0.0	0.0	0.0	0.0	1.1469029362136312	0.0	0.0	0.0	0.0	0.0	1.1469029362136312	CATEGORY4: List4
noise15543	0.0	0.0	0.0	0.0	1.1468988028756824	0.0	0.0	0.0	0.0	0.0	1.1468988028756824	CATEGORY4: List4
noise7618	0.0	0.0	0.0	0.0	1.1468967362067077	0.0	0.0	0.0	0.0	0.0	1.1468967362067077	CATEGORY4: List4
noise730	0.0	0.0	0.0	0.0	1.1468946695377333	0.0	0.0	0.0	0.0	0.0	1.1468946695377333	CATEGORY4: List4
noise15864	0.0	0.0	0.0	0.0	1.1468926028687587	0.0	0.0	0.0	0.0	0.0	1.1468926028687587	CATEGORY4: List4
noise15935	0.0	0.0	0.0	0.0	1.1468905361997843	0.0	0.0	0.0	0.0	0.0	1.1468905361997843	CATEGORY4: List4
noise2392	0.0	0.0	0.0	0.0	1.1468864028618353	0.0	0.0	0.0	0.0	0.0	1.1468864028618353	CATEGORY4: List4
noise14350	0.0	0.0	0.0	0.0	1.146884336192861	0.0	0.0	0.0	0.0	0.0	1.146884336192861	CATEGORY4: List4
noise6289	0.0	0.0	0.0	0.0	1.1468822695238863	0.0	0.0	0.0	0.0	0.0	1.1468822695238863	CATEGORY4: List4
noise7954	0.0	0.0	0.0	0.0	1.1468802028549119	0.0	0.0	0.0	0.0	0.0	1.1468802028549119	CATEGORY4: List4
noise9619	0.0	0.0	0.0	0.0	1.1468781361859375	0.0	0.0	0.0	0.0	0.0	1.1468781361859375	CATEGORY4: List4
noise4529	0.0	0.0	0.0	0.0	1.1468740028479885	0.0	0.0	0.0	0.0	0.0	1.1468740028479885	CATEGORY4: List4
noise6990	0.0	0.0	0.0	0.0	1.1468719361790138	0.0	0.0	0.0	0.0	0.0	1.1468719361790138	CATEGORY4: List4
noise12899	0.0	0.0	0.0	0.0	1.1468698695100394	0.0	0.0	0.0	0.0	0.0	1.1468698695100394	CATEGORY4: List4
noise7645	0.0	0.0	0.0	0.0	1.146867802841065	0.0	0.0	0.0	0.0	0.0	1.146867802841065	CATEGORY4: List4
noise14792	0.0	0.0	0.0	0.0	1.1468657361720904	0.0	0.0	0.0	0.0	0.0	1.1468657361720904	CATEGORY4: List4
noise18295	0.0	0.0	0.0	0.0	1.146863669503116	0.0	0.0	0.0	0.0	0.0	1.146863669503116	CATEGORY4: List4
noise5240	0.0	0.0	0.0	0.0	1.1468616028341414	0.0	0.0	0.0	0.0	0.0	1.1468616028341414	CATEGORY4: List4
noise3243	0.0	0.0	0.0	0.0	1.146859536165167	0.0	0.0	0.0	0.0	0.0	1.146859536165167	CATEGORY4: List4
noise2654	0.0	0.0	0.0	0.0	1.1468574694961924	0.0	0.0	0.0	0.0	0.0	1.1468574694961924	CATEGORY4: List4
noise18333	0.0	0.0	0.0	0.0	1.146855402827218	0.0	0.0	0.0	0.0	0.0	1.146855402827218	CATEGORY4: List4
noise14860	0.0	0.0	0.0	0.0	1.1468533361582436	0.0	0.0	0.0	0.0	0.0	1.1468533361582436	CATEGORY4: List4
noise4763	0.0	0.0	0.0	0.0	1.146851269489269	0.0	0.0	0.0	0.0	0.0	1.146851269489269	CATEGORY4: List4
noise1753	0.0	0.0	0.0	0.0	1.1468492028202946	0.0	0.0	0.0	0.0	0.0	1.1468492028202946	CATEGORY4: List4
noise2361	0.0	0.0	0.0	0.0	1.14684713615132	0.0	0.0	0.0	0.0	0.0	1.14684713615132	CATEGORY4: List4
noise9952	0.0	0.0	0.0	0.0	1.1468450694823455	0.0	0.0	0.0	0.0	0.0	1.1468450694823455	CATEGORY4: List4
noise8204	0.0	0.0	0.0	0.0	1.1468430028133711	0.0	0.0	0.0	0.0	0.0	1.1468430028133711	CATEGORY4: List4
noise15871	0.0	0.0	0.0	0.0	1.1468409361443965	0.0	0.0	0.0	0.0	0.0	1.1468409361443965	CATEGORY4: List4
noise4180	0.0	0.0	0.0	0.0	1.1468388694754221	0.0	0.0	0.0	0.0	0.0	1.1468388694754221	CATEGORY4: List4
noise4655	0.0	0.0	0.0	0.0	1.1468368028064475	0.0	0.0	0.0	0.0	0.0	1.1468368028064475	CATEGORY4: List4
noise10197	0.0	0.0	0.0	0.0	1.146834736137473	0.0	0.0	0.0	0.0	0.0	1.146834736137473	CATEGORY4: List4
noise15970	0.0	0.0	0.0	0.0	1.1468326694684987	0.0	0.0	0.0	0.0	0.0	1.1468326694684987	CATEGORY4: List4
noise6208	0.0	0.0	0.0	0.0	1.146830602799524	0.0	0.0	0.0	0.0	0.0	1.146830602799524	CATEGORY4: List4
noise8107	0.0	0.0	0.0	0.0	1.146826469461575	0.0	0.0	0.0	0.0	0.0	1.146826469461575	CATEGORY4: List4
noise12616	0.0	0.0	0.0	0.0	1.1468244027926007	0.0	0.0	0.0	0.0	0.0	1.1468244027926007	CATEGORY4: List4
noise14731	0.0	0.0	0.0	0.0	1.1468223361236263	0.0	0.0	0.0	0.0	0.0	1.1468223361236263	CATEGORY4: List4
noise586	0.0	0.0	0.0	0.0	1.1468202694546517	0.0	0.0	0.0	0.0	0.0	1.1468202694546517	CATEGORY4: List4
noise7326	0.0	0.0	0.0	0.0	1.1468182027856773	0.0	0.0	0.0	0.0	0.0	1.1468182027856773	CATEGORY4: List4
noise18006	0.0	0.0	0.0	0.0	1.1468140694477282	0.0	0.0	0.0	0.0	0.0	1.1468140694477282	CATEGORY4: List4
noise15056	0.0	0.0	0.0	0.0	1.1468120027787538	0.0	0.0	0.0	0.0	0.0	1.1468120027787538	CATEGORY4: List4
noise13952	0.0	0.0	0.0	0.0	1.1468099361097792	0.0	0.0	0.0	0.0	0.0	1.1468099361097792	CATEGORY4: List4
noise6671	0.0	0.0	0.0	0.0	1.1468078694408048	0.0	0.0	0.0	0.0	0.0	1.1468078694408048	CATEGORY4: List4
noise7284	0.0	0.0	0.0	0.0	1.1468058027718302	0.0	0.0	0.0	0.0	0.0	1.1468058027718302	CATEGORY4: List4
noise4239	0.0	0.0	0.0	0.0	1.1468037361028558	0.0	0.0	0.0	0.0	0.0	1.1468037361028558	CATEGORY4: List4
noise13859	0.0	0.0	0.0	0.0	1.1468016694338812	0.0	0.0	0.0	0.0	0.0	1.1468016694338812	CATEGORY4: List4
noise13639	0.0	0.0	0.0	0.0	1.1467996027649068	0.0	0.0	0.0	0.0	0.0	1.1467996027649068	CATEGORY4: List4
noise16334	0.0	0.0	0.0	0.0	1.1467975360959324	0.0	0.0	0.0	0.0	0.0	1.1467975360959324	CATEGORY4: List4
noise11540	0.0	0.0	0.0	0.0	1.1467954694269578	0.0	0.0	0.0	0.0	0.0	1.1467954694269578	CATEGORY4: List4
noise9540	0.0	0.0	0.0	0.0	1.1467934027579834	0.0	0.0	0.0	0.0	0.0	1.1467934027579834	CATEGORY4: List4
noise8839	0.0	0.0	0.0	0.0	1.1467913360890087	0.0	0.0	0.0	0.0	0.0	1.1467913360890087	CATEGORY4: List4
noise5950	0.0	0.0	0.0	0.0	1.1467892694200343	0.0	0.0	0.0	0.0	0.0	1.1467892694200343	CATEGORY4: List4
noise7477	0.0	0.0	0.0	0.0	1.14678720275106	0.0	0.0	0.0	0.0	0.0	1.14678720275106	CATEGORY4: List4
noise17930	0.0	0.0	0.0	0.0	1.1467851360820853	0.0	0.0	0.0	0.0	0.0	1.1467851360820853	CATEGORY4: List4
noise12596	0.0	0.0	0.0	0.0	1.146783069413111	0.0	0.0	0.0	0.0	0.0	1.146783069413111	CATEGORY4: List4
noise12061	0.0	0.0	0.0	0.0	1.1467810027441363	0.0	0.0	0.0	0.0	0.0	1.1467810027441363	CATEGORY4: List4
noise9772	0.0	0.0	0.0	0.0	1.146778936075162	0.0	0.0	0.0	0.0	0.0	1.146778936075162	CATEGORY4: List4
noise11401	0.0	0.0	0.0	0.0	1.1467768694061875	0.0	0.0	0.0	0.0	0.0	1.1467768694061875	CATEGORY4: List4
entity504	0.0	0.0	0.0	0.0	1.1467748027372129	0.0	0.0	0.0	0.0	0.0	1.1467748027372129	CATEGORY4: List4
noise17470	0.0	0.0	0.0	0.0	1.1467727360682385	0.0	0.0	0.0	0.0	0.0	1.1467727360682385	CATEGORY4: List4
noise17144	0.0	0.0	0.0	0.0	1.1467706693992639	0.0	0.0	0.0	0.0	0.0	1.1467706693992639	CATEGORY4: List4
noise9785	0.0	0.0	0.0	0.0	1.1467686027302895	0.0	0.0	0.0	0.0	0.0	1.1467686027302895	CATEGORY4: List4
noise6602	0.0	0.0	0.0	0.0	1.146766536061315	0.0	0.0	0.0	0.0	0.0	1.146766536061315	CATEGORY4: List4
noise4733	0.0	0.0	0.0	0.0	1.1467644693923404	0.0	0.0	0.0	0.0	0.0	1.1467644693923404	CATEGORY4: List4
noise10353	0.0	0.0	0.0	0.0	1.1467603360543914	0.0	0.0	0.0	0.0	0.0	1.1467603360543914	CATEGORY4: List4
noise8890	0.0	0.0	0.0	0.0	1.146758269385417	0.0	0.0	0.0	0.0	0.0	1.146758269385417	CATEGORY4: List4
noise6684	0.0	0.0	0.0	0.0	1.1467562027164424	0.0	0.0	0.0	0.0	0.0	1.1467562027164424	CATEGORY4: List4
noise18035	0.0	0.0	0.0	0.0	1.146754136047468	0.0	0.0	0.0	0.0	0.0	1.146754136047468	CATEGORY4: List4
noise11033	0.0	0.0	0.0	0.0	1.1467520693784936	0.0	0.0	0.0	0.0	0.0	1.1467520693784936	CATEGORY4: List4
noise12349	0.0	0.0	0.0	0.0	1.146750002709519	0.0	0.0	0.0	0.0	0.0	1.146750002709519	CATEGORY4: List4
noise6035	0.0	0.0	0.0	0.0	1.1467479360405446	0.0	0.0	0.0	0.0	0.0	1.1467479360405446	CATEGORY4: List4
noise6964	0.0	0.0	0.0	0.0	1.14674586937157	0.0	0.0	0.0	0.0	0.0	1.14674586937157	CATEGORY4: List4
noise4508	0.0	0.0	0.0	0.0	1.1467438027025956	0.0	0.0	0.0	0.0	0.0	1.1467438027025956	CATEGORY4: List4
noise9477	0.0	0.0	0.0	0.0	1.1467417360336212	0.0	0.0	0.0	0.0	0.0	1.1467417360336212	CATEGORY4: List4
noise2519	0.0	0.0	0.0	0.0	1.1467396693646466	0.0	0.0	0.0	0.0	0.0	1.1467396693646466	CATEGORY4: List4
noise9070	0.0	0.0	0.0	0.0	1.1467376026956722	0.0	0.0	0.0	0.0	0.0	1.1467376026956722	CATEGORY4: List4
noise15211	0.0	0.0	0.0	0.0	1.1467355360266975	0.0	0.0	0.0	0.0	0.0	1.1467355360266975	CATEGORY4: List4
noise15962	0.0	0.0	0.0	0.0	1.1467334693577231	0.0	0.0	0.0	0.0	0.0	1.1467334693577231	CATEGORY4: List4
noise5632	0.0	0.0	0.0	0.0	1.1467314026887487	0.0	0.0	0.0	0.0	0.0	1.1467314026887487	CATEGORY4: List4
noise1868	0.0	0.0	0.0	0.0	1.1467293360197741	0.0	0.0	0.0	0.0	0.0	1.1467293360197741	CATEGORY4: List4
noise18520	0.0	0.0	0.0	0.0	1.1467272693507997	0.0	0.0	0.0	0.0	0.0	1.1467272693507997	CATEGORY4: List4
noise5650	0.0	0.0	0.0	0.0	1.146725202681825	0.0	0.0	0.0	0.0	0.0	1.146725202681825	CATEGORY4: List4
noise18762	0.0	0.0	0.0	0.0	1.1467210693438763	0.0	0.0	0.0	0.0	0.0	1.1467210693438763	CATEGORY4: List4
noise18516	0.0	0.0	0.0	0.0	1.1467190026749017	0.0	0.0	0.0	0.0	0.0	1.1467190026749017	CATEGORY4: List4
noise10843	0.0	0.0	0.0	0.0	1.1467148693369527	0.0	0.0	0.0	0.0	0.0	1.1467148693369527	CATEGORY4: List4
noise16250	0.0	0.0	0.0	0.0	1.1467128026679783	0.0	0.0	0.0	0.0	0.0	1.1467128026679783	CATEGORY4: List4
noise11823	0.0	0.0	0.0	0.0	1.1467107359990039	0.0	0.0	0.0	0.0	0.0	1.1467107359990039	CATEGORY4: List4
noise1118	0.0	0.0	0.0	0.0	1.1467086693300292	0.0	0.0	0.0	0.0	0.0	1.1467086693300292	CATEGORY4: List4
noise7987	0.0	0.0	0.0	0.0	1.1467066026610548	0.0	0.0	0.0	0.0	0.0	1.1467066026610548	CATEGORY4: List4
noise13913	0.0	0.0	0.0	0.0	1.1467045359920802	0.0	0.0	0.0	0.0	0.0	1.1467045359920802	CATEGORY4: List4
noise4192	0.0	0.0	0.0	0.0	1.1467024693231058	0.0	0.0	0.0	0.0	0.0	1.1467024693231058	CATEGORY4: List4
noise10930	0.0	0.0	0.0	0.0	1.1467004026541312	0.0	0.0	0.0	0.0	0.0	1.1467004026541312	CATEGORY4: List4
noise13949	0.0	0.0	0.0	0.0	1.1466983359851568	0.0	0.0	0.0	0.0	0.0	1.1466983359851568	CATEGORY4: List4
noise10666	0.0	0.0	0.0	0.0	1.1466962693161824	0.0	0.0	0.0	0.0	0.0	1.1466962693161824	CATEGORY4: List4
noise1123	0.0	0.0	0.0	0.0	1.1466942026472078	0.0	0.0	0.0	0.0	0.0	1.1466942026472078	CATEGORY4: List4
noise587	0.0	0.0	0.0	0.0	1.1466921359782334	0.0	0.0	0.0	0.0	0.0	1.1466921359782334	CATEGORY4: List4
noise9763	0.0	0.0	0.0	0.0	1.1466900693092588	0.0	0.0	0.0	0.0	0.0	1.1466900693092588	CATEGORY4: List4
noise17486	0.0	0.0	0.0	0.0	1.14668593597131	0.0	0.0	0.0	0.0	0.0	1.14668593597131	CATEGORY4: List4
noise16526	0.0	0.0	0.0	0.0	1.1466838693023353	0.0	0.0	0.0	0.0	0.0	1.1466838693023353	CATEGORY4: List4
noise8551	0.0	0.0	0.0	0.0	1.146681802633361	0.0	0.0	0.0	0.0	0.0	1.146681802633361	CATEGORY4: List4
noise18245	0.0	0.0	0.0	0.0	1.1466797359643863	0.0	0.0	0.0	0.0	0.0	1.1466797359643863	CATEGORY4: List4
noise6000	0.0	0.0	0.0	0.0	1.146677669295412	0.0	0.0	0.0	0.0	0.0	1.146677669295412	CATEGORY4: List4
noise6025	0.0	0.0	0.0	0.0	1.1466756026264375	0.0	0.0	0.0	0.0	0.0	1.1466756026264375	CATEGORY4: List4
noise8244	0.0	0.0	0.0	0.0	1.146673535957463	0.0	0.0	0.0	0.0	0.0	1.146673535957463	CATEGORY4: List4
noise15033	0.0	0.0	0.0	0.0	1.1466714692884885	0.0	0.0	0.0	0.0	0.0	1.1466714692884885	CATEGORY4: List4
noise3658	0.0	0.0	0.0	0.0	1.1466694026195139	0.0	0.0	0.0	0.0	0.0	1.1466694026195139	CATEGORY4: List4
noise13685	0.0	0.0	0.0	0.0	1.146661135943616	0.0	0.0	0.0	0.0	0.0	1.146661135943616	CATEGORY4: List4
noise16819	0.0	0.0	0.0	0.0	1.1466590692746415	0.0	0.0	0.0	0.0	0.0	1.1466590692746415	CATEGORY4: List4
noise11451	0.0	0.0	0.0	0.0	1.146657002605667	0.0	0.0	0.0	0.0	0.0	1.146657002605667	CATEGORY4: List4
noise18244	0.0	0.0	0.0	0.0	1.1466549359366924	0.0	0.0	0.0	0.0	0.0	1.1466549359366924	CATEGORY4: List4
noise10824	0.0	0.0	0.0	0.0	1.146652869267718	0.0	0.0	0.0	0.0	0.0	1.146652869267718	CATEGORY4: List4
noise10970	0.0	0.0	0.0	0.0	1.1466508025987436	0.0	0.0	0.0	0.0	0.0	1.1466508025987436	CATEGORY4: List4
noise14740	0.0	0.0	0.0	0.0	1.146648735929769	0.0	0.0	0.0	0.0	0.0	1.146648735929769	CATEGORY4: List4
noise12700	0.0	0.0	0.0	0.0	1.1466466692607946	0.0	0.0	0.0	0.0	0.0	1.1466466692607946	CATEGORY4: List4
noise1211	0.0	0.0	0.0	0.0	1.14664460259182	0.0	0.0	0.0	0.0	0.0	1.14664460259182	CATEGORY4: List4
noise12212	0.0	0.0	0.0	0.0	1.1466425359228456	0.0	0.0	0.0	0.0	0.0	1.1466425359228456	CATEGORY4: List4
noise14453	0.0	0.0	0.0	0.0	1.1466404692538712	0.0	0.0	0.0	0.0	0.0	1.1466404692538712	CATEGORY4: List4
noise10452	0.0	0.0	0.0	0.0	1.1466384025848966	0.0	0.0	0.0	0.0	0.0	1.1466384025848966	CATEGORY4: List4
noise15847	0.0	0.0	0.0	0.0	1.1466363359159222	0.0	0.0	0.0	0.0	0.0	1.1466363359159222	CATEGORY4: List4
noise3556	0.0	0.0	0.0	0.0	1.1466342692469476	0.0	0.0	0.0	0.0	0.0	1.1466342692469476	CATEGORY4: List4
noise9210	0.0	0.0	0.0	0.0	1.1466322025779732	0.0	0.0	0.0	0.0	0.0	1.1466322025779732	CATEGORY4: List4
noise697	0.0	0.0	0.0	0.0	1.1466301359089988	0.0	0.0	0.0	0.0	0.0	1.1466301359089988	CATEGORY4: List4
noise11440	0.0	0.0	0.0	0.0	1.1466280692400241	0.0	0.0	0.0	0.0	0.0	1.1466280692400241	CATEGORY4: List4
noise10172	0.0	0.0	0.0	0.0	1.1466260025710497	0.0	0.0	0.0	0.0	0.0	1.1466260025710497	CATEGORY4: List4
noise18884	0.0	0.0	0.0	0.0	1.1466239359020751	0.0	0.0	0.0	0.0	0.0	1.1466239359020751	CATEGORY4: List4
noise13323	0.0	0.0	0.0	0.0	1.1466218692331007	0.0	0.0	0.0	0.0	0.0	1.1466218692331007	CATEGORY4: List4
noise16295	0.0	0.0	0.0	0.0	1.1466177358951517	0.0	0.0	0.0	0.0	0.0	1.1466177358951517	CATEGORY4: List4
noise12233	0.0	0.0	0.0	0.0	1.1466156692261773	0.0	0.0	0.0	0.0	0.0	1.1466156692261773	CATEGORY4: List4
noise9551	0.0	0.0	0.0	0.0	1.1466136025572027	0.0	0.0	0.0	0.0	0.0	1.1466136025572027	CATEGORY4: List4
noise1770	0.0	0.0	0.0	0.0	1.1466115358882283	0.0	0.0	0.0	0.0	0.0	1.1466115358882283	CATEGORY4: List4
noise15219	0.0	0.0	0.0	0.0	1.1466094692192539	0.0	0.0	0.0	0.0	0.0	1.1466094692192539	CATEGORY4: List4
noise245	0.0	0.0	0.0	0.0	1.1466074025502793	0.0	0.0	0.0	0.0	0.0	1.1466074025502793	CATEGORY4: List4
noise3512	0.0	0.0	0.0	0.0	1.1466053358813049	0.0	0.0	0.0	0.0	0.0	1.1466053358813049	CATEGORY4: List4
noise18914	0.0	0.0	0.0	0.0	1.1466032692123302	0.0	0.0	0.0	0.0	0.0	1.1466032692123302	CATEGORY4: List4
noise17590	0.0	0.0	0.0	0.0	1.1466012025433558	0.0	0.0	0.0	0.0	0.0	1.1466012025433558	CATEGORY4: List4
noise8791	0.0	0.0	0.0	0.0	1.1465991358743812	0.0	0.0	0.0	0.0	0.0	1.1465991358743812	CATEGORY4: List4
noise2914	0.0	0.0	0.0	0.0	1.1465970692054068	0.0	0.0	0.0	0.0	0.0	1.1465970692054068	CATEGORY4: List4
noise8824	0.0	0.0	0.0	0.0	1.1465929358674578	0.0	0.0	0.0	0.0	0.0	1.1465929358674578	CATEGORY4: List4
noise8936	0.0	0.0	0.0	0.0	1.1465908691984834	0.0	0.0	0.0	0.0	0.0	1.1465908691984834	CATEGORY4: List4
noise9338	0.0	0.0	0.0	0.0	1.1465888025295088	0.0	0.0	0.0	0.0	0.0	1.1465888025295088	CATEGORY4: List4
noise15123	0.0	0.0	0.0	0.0	1.1465867358605344	0.0	0.0	0.0	0.0	0.0	1.1465867358605344	CATEGORY4: List4
noise4939	0.0	0.0	0.0	0.0	1.14658466919156	0.0	0.0	0.0	0.0	0.0	1.14658466919156	CATEGORY4: List4
noise6740	0.0	0.0	0.0	0.0	1.1465826025225854	0.0	0.0	0.0	0.0	0.0	1.1465826025225854	CATEGORY4: List4
noise15017	0.0	0.0	0.0	0.0	1.146580535853611	0.0	0.0	0.0	0.0	0.0	1.146580535853611	CATEGORY4: List4
noise14869	0.0	0.0	0.0	0.0	1.146576402515662	0.0	0.0	0.0	0.0	0.0	1.146576402515662	CATEGORY4: List4
noise7296	0.0	0.0	0.0	0.0	1.1465743358466876	0.0	0.0	0.0	0.0	0.0	1.1465743358466876	CATEGORY4: List4
noise6767	0.0	0.0	0.0	0.0	1.146572269177713	0.0	0.0	0.0	0.0	0.0	1.146572269177713	CATEGORY4: List4
noise13182	0.0	0.0	0.0	0.0	1.146568135839764	0.0	0.0	0.0	0.0	0.0	1.146568135839764	CATEGORY4: List4
noise9270	0.0	0.0	0.0	0.0	1.1465660691707895	0.0	0.0	0.0	0.0	0.0	1.1465660691707895	CATEGORY4: List4
noise17583	0.0	0.0	0.0	0.0	1.1465640025018151	0.0	0.0	0.0	0.0	0.0	1.1465640025018151	CATEGORY4: List4
noise15722	0.0	0.0	0.0	0.0	1.1465619358328405	0.0	0.0	0.0	0.0	0.0	1.1465619358328405	CATEGORY4: List4
noise13110	0.0	0.0	0.0	0.0	1.146559869163866	0.0	0.0	0.0	0.0	0.0	1.146559869163866	CATEGORY4: List4
noise5092	0.0	0.0	0.0	0.0	1.1465578024948915	0.0	0.0	0.0	0.0	0.0	1.1465578024948915	CATEGORY4: List4
noise18471	0.0	0.0	0.0	0.0	1.146555735825917	0.0	0.0	0.0	0.0	0.0	1.146555735825917	CATEGORY4: List4
noise14432	0.0	0.0	0.0	0.0	1.1465536691569425	0.0	0.0	0.0	0.0	0.0	1.1465536691569425	CATEGORY4: List4
noise16198	0.0	0.0	0.0	0.0	1.146547469150019	0.0	0.0	0.0	0.0	0.0	1.146547469150019	CATEGORY4: List4
noise9509	0.0	0.0	0.0	0.0	1.1465454024810446	0.0	0.0	0.0	0.0	0.0	1.1465454024810446	CATEGORY4: List4
noise14775	0.0	0.0	0.0	0.0	1.14654333581207	0.0	0.0	0.0	0.0	0.0	1.14654333581207	CATEGORY4: List4
noise2485	0.0	0.0	0.0	0.0	1.1465412691430956	0.0	0.0	0.0	0.0	0.0	1.1465412691430956	CATEGORY4: List4
noise7247	0.0	0.0	0.0	0.0	1.1465392024741212	0.0	0.0	0.0	0.0	0.0	1.1465392024741212	CATEGORY4: List4
noise1414	0.0	0.0	0.0	0.0	1.1465371358051466	0.0	0.0	0.0	0.0	0.0	1.1465371358051466	CATEGORY4: List4
noise10989	0.0	0.0	0.0	0.0	1.1465330024671976	0.0	0.0	0.0	0.0	0.0	1.1465330024671976	CATEGORY4: List4
noise9206	0.0	0.0	0.0	0.0	1.1465309357982232	0.0	0.0	0.0	0.0	0.0	1.1465309357982232	CATEGORY4: List4
noise4523	0.0	0.0	0.0	0.0	1.1465288691292488	0.0	0.0	0.0	0.0	0.0	1.1465288691292488	CATEGORY4: List4
noise10010	0.0	0.0	0.0	0.0	1.1465268024602742	0.0	0.0	0.0	0.0	0.0	1.1465268024602742	CATEGORY4: List4
noise7053	0.0	0.0	0.0	0.0	1.1465247357912998	0.0	0.0	0.0	0.0	0.0	1.1465247357912998	CATEGORY4: List4
noise3983	0.0	0.0	0.0	0.0	1.1465206024533507	0.0	0.0	0.0	0.0	0.0	1.1465206024533507	CATEGORY4: List4
noise6735	0.0	0.0	0.0	0.0	1.1465185357843763	0.0	0.0	0.0	0.0	0.0	1.1465185357843763	CATEGORY4: List4
noise5670	0.0	0.0	0.0	0.0	1.1465164691154017	0.0	0.0	0.0	0.0	0.0	1.1465164691154017	CATEGORY4: List4
noise10579	0.0	0.0	0.0	0.0	1.1465102691084783	0.0	0.0	0.0	0.0	0.0	1.1465102691084783	CATEGORY4: List4
noise1708	0.0	0.0	0.0	0.0	1.1465082024395037	0.0	0.0	0.0	0.0	0.0	1.1465082024395037	CATEGORY4: List4
noise17904	0.0	0.0	0.0	0.0	1.1465061357705293	0.0	0.0	0.0	0.0	0.0	1.1465061357705293	CATEGORY4: List4
noise9521	0.0	0.0	0.0	0.0	1.1465020024325803	0.0	0.0	0.0	0.0	0.0	1.1465020024325803	CATEGORY4: List4
noise6518	0.0	0.0	0.0	0.0	1.1464999357636059	0.0	0.0	0.0	0.0	0.0	1.1464999357636059	CATEGORY4: List4
noise14714	0.0	0.0	0.0	0.0	1.1464978690946313	0.0	0.0	0.0	0.0	0.0	1.1464978690946313	CATEGORY4: List4
noise14043	0.0	0.0	0.0	0.0	1.1464958024256569	0.0	0.0	0.0	0.0	0.0	1.1464958024256569	CATEGORY4: List4
noise15761	0.0	0.0	0.0	0.0	1.1464937357566825	0.0	0.0	0.0	0.0	0.0	1.1464937357566825	CATEGORY4: List4
noise5149	0.0	0.0	0.0	0.0	1.1464916690877078	0.0	0.0	0.0	0.0	0.0	1.1464916690877078	CATEGORY4: List4
noise8223	0.0	0.0	0.0	0.0	1.1464896024187334	0.0	0.0	0.0	0.0	0.0	1.1464896024187334	CATEGORY4: List4
noise7617	0.0	0.0	0.0	0.0	1.1464875357497588	0.0	0.0	0.0	0.0	0.0	1.1464875357497588	CATEGORY4: List4
noise15379	0.0	0.0	0.0	0.0	1.1464854690807844	0.0	0.0	0.0	0.0	0.0	1.1464854690807844	CATEGORY4: List4
noise1619	0.0	0.0	0.0	0.0	1.14648340241181	0.0	0.0	0.0	0.0	0.0	1.14648340241181	CATEGORY4: List4
noise14518	0.0	0.0	0.0	0.0	1.146479269073861	0.0	0.0	0.0	0.0	0.0	1.146479269073861	CATEGORY4: List4
